source,target
1020180049696,1020150030601
1020180049696,1020170056511
1020180049696,1020140080185
1020180049696,1020010059656
1020180049696,1020080017584
1020160117885,1020140068412
1020160117885,1020150008272
1020190062734,1020170039752
1020190062734,1020060051156
1020190062734,1020170056511
1020190062734,1020130030135
1020110027596,1020050100341
1020110027596,1020050029896
1020110027596,1020060121135
1020110027596,1020090086283
1020160105556,1020080123896
1020160105556,2020040035746
1020160105556,1020120027777
1020160105556,1020040055044
1020160105556,1020110132755
1020160105556,1020130006792
1020130164651,1020010071006
1020130164651,1020070072425
1020130164651,2019960054926
1020150191384,1020120004804
1020130086198,2020080015455
1020130086198,2020070017778
1020130086198,2020080000320
1020130086198,1020060051259
1020160095359,2020010003254
1020160095359,1020107003548
1020160095359,1020070050811
1020160095359,1020090021996
1020160095359,1020000063927
1020200158311,1020020070486
1020200158311,1020130024741
1020200158311,2020080011878
1020130064213,1020110037042
1020200159850,1020090040483
1020200159850,1020167012344
1020200159850,1020150096794
1020220055411,1020120094162
1020220055411,1020200038106
1020170099409,1020110094636
1020170088424,2020120006740
1020170088424,1020100095065
1020170088424,2020080004421
1020170088424,1020090092059
1020170088424,1020110091202
1020170088424,1020090101717
1020170088424,2020080009390
1020100041532,1020080023976
1020100041532,2020010034104
1020100041532,2020030024472
1020210000993,1020160022988
1020210000993,1020170042188
1020170010062,1020160012831
1020080116787,1020010002912
1020080116787,1020020034491
1020080043690,2020010021987
1020080043690,2020040013919
1020080043690,2020030008109
1020080043690,1020040025176
1020160006396,1020120052369
1020160006396,1020120154843
1020160006396,2020080003696
1020130105473,1020080089083
1020060124453,1020040048809
1020070005045,1020060080283
1020060032558,1020030034655
1020060032558,1020050116667
1020060032558,2019990013519
1020060032558,2020040008652
1020060032558,2019970004294
1020100023381,2020070006695
1020100023381,2019990029233
1020100023381,1019960038300
1020100007513,1020040052538
1020100007513,1020080054949
1020100007513,2020090006801
1020100007513,2019930001203
1020200082055,1020100054930
1020200082055,1020110072815
1020200082055,1020100135624
1020120006592,1020090068467
1020120006592,2020020019865
1020120006592,1020000040843
1020170046894,2019940027436
1020170046894,2019970042100
1020170046894,1020050134958
1020150009017,1020080094258
1020150009017,1020090035823
1020150009017,1020090045120
1020180030314,2020000022133
1020180030314,2020040001208
1020180030314,2020050009088
1020180030314,1020150060394
1020110011186,1020060090223
1020100062892,1020060133946
1020100062892,2019960058581
1020100062892,1020040094665
1020100062892,2020000001286
1020180016738,1020140042174
1020180016738,1020020080959
1020100058800,2020040023196
1020150128694,1020040097211
1020150128694,1020120143293
1020150174485,1020100015732
1020150174485,1020120011050
1020150174485,2019870014389
1020150174485,
1020150174485,2020000028265
1020180110565,1020080132868
1020140036632,1020100004431
1020140036632,2020080006806
1020140036632,2020080015216
1020180109706,2019980023684
1020180109706,1020040060431
1020180109706,1020000032767
1020180093576,1020150029295
1020180093576,2019980015033
1020170095440,2019960025198
1020170095440,2019970012300
1020210044545,1020030030619
1020210044545,1020090018563
1020210044545,1020110029297
1020210044545,2019940018043
1020210044545,1020110066036
1020130005862,1019990000309
1020200171854,1020190053234
1020200171854,2020020032825
1020200171854,2020050011113
1020130006792,1020080063484
1020130006792,1020090010143
1020190135750,1020030081938
1020190135750,1020040036967
1020190135750,1020150110736
1020190135750,1020190006579
1020160047178,1020110109125
1020160047178,1020090060769
1020160047178,1020130046625
1020190173551,1019980044392
1020190173551,1020040050723
1020190173551,2020030040593
1020100058453,2020060017224
1020070015127,1020020045854
1020070015127,1019990049359
1020070015127,1019920002022
1020070015127,1020030063652
1020070015127,2019980005173
1020070015127,2019980013624
1020070015127,2020060007136
1020150138329,1020130005862
1020150138329,2019980007522
1020100019211,1020080006385
1020100019211,2020000028940
1020100019211,2020080005384
1020130047268,1020120076649
1020140093073,1020050014550
1020140093073,2019850010598
1020140144717,1020130007349
1020140144717,1020130039160
1020140144717,1020000010033
1020110107534,1020090108526
1020110107534,1020060013095
1020140158899,1020090029063
1020140158899,2019810003832
1020080008765,1020070005045
1020080008765,1020040017191
1020060066139,1020010021507
1020060066139,1020030037208
1020060066139,2019880011952
1020130048027,1020010069541
1020130048027,1020100118416
1020130048027,1020120069993
1020130048027,2020010011602
1020120054716,2020010021117
1020090004761,1020040109985
1020090004761,1020040015889
1020080074195,2019980002095
1020080074195,2020010027788
1020140070629,1020070085411
1020140070629,2019970026388
1020060097206,2020050027773
1020070056522,2019950040896
1020070056522,2019980021993
1020070056522,2020010012677
1020070056522,1020030071974
1020070056522,1020050044315
1020070056522,1019980053005
1020070056522,1019930017174
1020090078513,2020020006295
1020090078513,2020030040525
1020090078513,2019850009189
1020050068256,1019980001804
1020050068256,1019990017380
1020050068256,2019930019167
1020070037754,1020030071615
1020070037754,2020020022449
1020070037754,2020050036362
1020060128874,2019720003121
1020040111889,1019930021900
1020040111889,
1020040111889,1020037010117
1020100138399,1020090096992
1020100138399,1020050054482
1020100138399,1020080078280
1020060072135,2019980000642
1020060072135,2019980004841
1020060072135,1020050011926
1020060072135,1019980005792
1020060072135,2020010003776
1020060072135,2020050006185
1020060072135,2019980003977
1020090022074,1020080032481
1020090022074,1019980016837
1020060064269,2019980000758
1020060064269,2020040035330
1020060064269,2020060007951
1020130030174,2020100013316
1020070039795,1019980063761
1020070039795,2020060006441
1020210005634,1020060065345
1020210005634,1020090118545
1020210005634,1020120127920
1020210005634,1020150101122
1020210005634,2019980010442
1020210005634,2020090002737
1020110136431,1020080126495
1020110136431,1020080097901
1020110136431,1020070141610
1020110136431,2019970006926
1020180164172,1020120045193
1020180164172,1020130043260
1020180164172,1020130008485
1020180164172,1020160017373
1020180164172,2020040007486
1020160098592,2020020032825
1020160098592,1020110092930
1020160098592,1020060110151
1020160098592,1020050006667
1020200147551,1020080125644
1020200147551,1020110099559
1020200147551,1020180120986
1020130071368,1020100118535
1020130071368,2020110000076
1020130071368,1020030024978
1020130071368,1020100060926
1020080008764,1020070005045
1020210014832,1020000014307
1020210014832,1020110119934
1020210014832,2019880013739
1020210014832,2020090009500
1020110116267,1020050112490
1020110116267,1020090024662
1020110116267,2020050015656
1020070075716,1020050078484
1020130055063,1020107000246
1020200112728,2020100005458
1020200112728,1020130064002
1020200112728,2020050015558
1020200112728,1020110055057
1020200112728,2020050006185
1020200112728,2020090010392
1020200112728,1020120140687
1020200112728,1020080127835
1020200112728,1020090110175
1020180050767,1020070049828
1020180050767,1020087002772
1020180050767,1020080092593
1020180050767,1020140016956
1020180050767,2020150003944
1020160056932,1020040020149
1020160056932,2020060002678
1020150094590,1020060029707
1020150094590,2020080006324
1020150094590,1020110126699
1020160098172,2019990004173
1020160098172,2019850007546
1020160098172,1020070086725
1020160098172,1020140011585
1020160098172,2020060000531
1020130167760,1020080063819
1020130167760,1020110088597
1020090051984,2019900020344
1020090051984,1019980003385
1020147015455,1020107007975
1020130035969,1020110079683
1020130035969,1020000011797
1020150189211,2020000005163
1020150189211,2020040022659
1020150189211,1020120060409
1020150189211,2020110011658
1020150189211,2020020011886
1020150189211,1020110052869
1020150133573,1020110120983
1020150133573,2020060009800
1020150133573,1019950024888
1020057020277,1020000061100
1020057020277,2020020037677
1020057020277,2020020011247
1020210142636,1020160032762
1020210142636,1020180023050
1020210142636,2020100004466
1020170088426,1020100095065
1020170088426,2020120006740
1020170088426,1020090092059
1020170088426,2020080004421
1020170088426,1020110091202
1020170088426,1020090101717
1020170088426,2020080009390
1020200164004,1019950017268
1020200164004,1020190128265
1020140036215,2019960023617
1020140036215,1020050082935
1020140036215,1020030044698
1020140036215,2019880010516
1020190106392,1020000057094
1020190106392,1020100003292
1020190106392,1020140003954
1020140047842,1020120005977
1020140047842,2020000020633
1020200045131,1020170056511
1020200045131,1020170088350
1020200045131,1020090029704
1020200045131,1020160050350
1020190142758,1020060013955
1020190142758,1020040109985
1020190142758,1020120113774
1020190142758,2020010012619
1020190142758,2020030011556
1020130056023,1020090023001
1020130124006,1020120024102
1020130124006,1019990029823
1020130124006,1020110055817
1020130124006,2020110011813
1020090087111,2020090009197
1020080088106,1020050058959
1020090095408,1020040059912
1020050115527,1019990030207
1020050115527,1020010051663
1020050115527,2020010024452
1020050115527,2020020032427
1020110080088,1020000047416
1020110080088,1020050013236
1020110097547,1020080028685
1020110097547,2019830001152
1020130056981,1020090093732
1020130056981,1020070048498
1020130056981,1020110106073
1020130056981,1020120086422
1020050066918,1020040058505
1020120081656,1020080044157
1020120081656,2019930015425
1020130103842,2019960025864
1020130103842,1020110054978
1020130103842,2019960060680
1020140118629,1020130160940
1020140118629,1020080097901
1020140118629,2020060006050
1020140118629,1020120139382
1020170013592,1020080097739
1020170013592,1020150118584
1020170013592,1020140023559
1020170013592,1020150000056
1020170013592,1020040049203
1020130074343,1020110042772
1020130074343,1020080130844
1020060135237,1020010035449
1020060135237,1020030069737
1020060135237,1020057023024
1020150142361,1020100035734
1020150142361,1020120011050
1020150142361,2020060002679
1020150142361,2020060023006
1020190167419,1020030034772
1020190167419,1020100036333
1020190167419,1020130069502
1020190167419,1020150011826
1020190167419,1020160121209
1020190167419,2020000012814
1020190167419,2020010030232
1020190167419,2020040019633
1020190167419,2020090005958
1020180142325,1020130012333
1020180142325,1019970031601
1020180142325,1020170036886
1020180142325,2020000036429
1020180082365,1020050116991
1020180082365,1020030063652
1020180082365,1019980709947
1020180082365,1020150018850
1020200029373,1020050050934
1020170015005,1020160089228
1020170015005,2020050023267
1020140047884,1020080105213
1020120054436,1020040052538
1020120054436,1020100047943
1020120054436,1020080114604
1020070024668,2020060013107
1020070024668,1020030054736
1020070024668,1019990002789
1020070024668,1020060078274
1020070024668,1019980023166
1020130076344,1020070013946
1020130076344,1020060131544
1020210133752,1019930016383
1020210133752,1019940011418
1020200101488,1020090068467
1020200101488,1020150096794
1020200101488,1020180076209
1020140039786,1020060049964
1020140039786,1020120065991
1020140039786,1020000002261
1020140039786,1020080120887
1020170133715,1020110031234
1020170133715,1020140135176
1020170133715,1019910008390
1020170133715,1020140098988
1020170133715,1020070115671
1020170133715,1019960705268
1020170133715,1020070022783
1020170133715,
1020200059680,1020060063967
1020200059680,1020140021974
1020200086034,2020060031459
1020200086034,1020040086292
1020200086034,1020140176064
1020200086034,1020150108766
1020200086034,2020010019776
1020200086034,2020030024401
1020200086034,1020200038075
1020160040257,1020090071974
1020160040257,1020070043999
1020070020396,2020060016741
1020070020396,2020060001048
1020070020396,1020040068701
1020070020396,2020050011476
1020070020396,1020030079327
1020070020396,2020050010755
1020070020396,1020040096959
1020070020396,2020060024509
1020070020396,2019990024075
1020070020396,1020060067038
1020200055014,1020160116359
1020200055014,1020190083991
1020200055014,2020080015219
1020090053365,1020060128962
1020090053365,1020050059213
1020090053365,2019950013318
1020090053365,2020020006562
1020050086949,1020020012999
1020050086949,2020010012479
1020050086949,2019880011309
1020050086949,2019900008585
1020190177735,1020040037078
1020190177735,1020070004847
1020190177735,1020140084349
1020190090053,1019980012029
1020190090053,2020020011240
1020190090053,2020030009708
1020080059336,1020050114382
1020080059336,1020060053686
1020090080061,2019850001894
1020090080061,1020030036712
1020120112056,1020120046176
1020120112056,2020100012717
1020120112056,1020100139505
1020160002631,1020100123490
1020160002631,1020110090301
1020160002631,1020090049228
1020160002631,1020150017907
1020110062929,1020040052538
1020110014876,1020060032756
1020130049114,1020110031912
1020060005241,
1020060005241,1019910014261
1020060005241,2020000005600
1020060005241,2020000024606
1020060005241,2019980004828
1020070026582,1020060064269
1020060121487,2020050029793
1020060121487,2019980010702
1020110118450,1020070138406
1020060007522,1020010076515
1020060007522,1020040015904
1020060023238,1020030009841
1020060023238,1020050067627
1020060107530,2020020034119
1020060107530,2020040025185
1020060050766,1020020070486
1020060050766,2020040036331
1020060050766,2020030032447
1020060050766,2019840012675
1020060050766,2019850006246
1020060050766,2019880003801
1020110025780,2020040003060
1020110025780,1020080063783
1020110025780,2020010007254
1020110025780,2019980015594
1020000055986,1019930014184
1020000055986,1019980058317
1020080086634,2020030017641
1020080086634,1020020014609
1020080086634,2019850008078
1020080086634,2020040032699
1020100080659,2019980004841
1020100080659,2020010007560
1020150163798,1020120046873
1020150163798,2019980010392
1020150163798,2020050028913
1020150163798,1020130075491
1020200172933,1019980047684
1020200172933,1020160123314
1020200172933,1020200072102
1020170143169,1020140149323
1020170143169,2020050032356
1020150128530,1020050030482
1020150128530,1020090115555
1020150128530,1020140025229
1020110117312,1020090094203
1020110117312,2019880021322
1020060125861,2019820008346
1020060125861,2019840005940
1020100087453,1020040010484
1020100087453,2020010021112
1020140153884,1020070102933
1020140153884,1020080063484
1020140153884,1020100102974
1020140153884,2020100008391
1020070043115,1020030100516
1020090110175,1020080129984
1020090110175,
1020090059716,2020010000515
1020090059716,2019940017513
1020090059716,2020050029068
1020090059716,1020070046899
1020060048604,1020040017191
1020060048604,2020050027773
1020060048604,2020050028486
1020200122426,1020100077440
1020200122426,1020050091105
1020200122426,1020140165441
1020200122426,2020040000995
1020130131699,2020040030052
1020130131699,1020070097087
1020190094632,1020150083739
1020190094632,1020160137476
1020130115542,1020100068804
1020130115542,1020120145261
1020130115542,1020070107171
1020130115542,1020110117073
1020160137476,1020137002408
1020160137476,1020140074859
1020130012333,1020090118545
1020130012333,1020060023238
1020130012333,1020000042390
1020130012333,2020040032369
1020190094634,1020150083739
1020170088022,1020140187731
1020160081090,1020087010791
1020160081090,1020060114250
1020160081090,1020150008272
1020160081090,1020100009035
1020210142632,1020160032762
1020210142632,1020170184086
1020210142632,1020180023050
1020210142632,2020100004466
1020080078829,1020050119284
1020080078829,2020040037147
1020080078829,1020020009453
1020080078829,1019960065000
1020120070125,1020090036272
1020120070125,1020090101717
1020120070125,1020100046322
1020090015117,1020000059289
1020090015117,1020030071615
1020090015117,1020040002600
1020100009143,1020080089083
1020100009143,1020080111300
1020140114012,1020080009761
1020140114012,1020080047557
1020140114012,1020080064719
1020140114012,1020120062284
1020150133519,2020110001314
1020150133519,1020130018094
1020150133519,2020020021691
1020150133519,2019990005941
1020150133519,1020110107076
1020140064883,1020060046414
1020140064883,1020090121744
1020140064883,2019880016437
1020090062098,1020070068897
1020090062098,2019960024185
1020090062098,1020030011346
1020070015837,1020050112794
1020070015837,2019840012675
1020070015837,2019980003134
1020070015837,1020010037544
1020070015837,2020010036401
1020090004762,1020050105269
1020090004762,1020050068634
1020090004762,1020020069746
1020090004762,1020050067035
1020030100516,1020020022195
1020120133519,1020110006547
1020120133519,1020120026124
1020170055126,2019910015264
1020120132235,1019980053005
1020200082008,1020110072815
1020200082008,1020100135624
1020200082008,1020100054930
1020150131705,2020000007997
1020150131705,1020040023230
1020150131705,2020000020518
1020150131705,1020040081928
1020150131705,1020070135520
1020150131705,1020060035802
1020150065982,1020130101230
1020150065982,2019950000333
1020150065982,1020000045716
1020150065982,1020110120801
1020150065982,1020140062351
1020150065982,1020070075286
1020110146476,2020010000515
1020110146476,1020090083614
1020110146476,1020100051271
1020110146476,1020110001926
1020210006069,2020020010470
1020210172251,1020200105958
1020160182582,1020120143293
1020160182582,1020040097211
1020130071245,2019890008202
1020130071245,1020070135520
1020200163595,1020150187906
1020200163595,1020170179468
1020200163595,1020160059564
1020200163595,2019970040977
1020150184138,1020120112612
1020150184138,1020090082939
1020150184138,1020130069210
1020150184138,1020100099732
1020170159527,1020130140266
1020170159527,1020140143921
1020170159527,2020030016078
1020170159527,2020030022532
1020170047312,1020150131685
1020170047312,1020100003292
1020060089081,2019960036543
1020060089081,2019960044073
1020110109125,1019930000323
1020110109125,1020000064089
1020040089469,2019890009528
1020200052067,1020060055937
1020200052067,1020070015203
1020140050329,2020100005330
1020140050329,1020020007301
1020060064369,2020050027773
1020060035803,1020000001534
1020060035803,1020040055044
1020060035803,2019990004612
1020130018087,1020100075496
1020130018087,2020010036899
1020130018087,2020010036256
1020130018094,1019980001806
1020130018094,1020100075496
1020130018094,2020010036899
1020130018094,
1020200011009,1020150170003
1020200011009,1020170109246
1020200011009,2020040019921
1020090092782,2019800006703
1020090092782,2020060002677
1020090092782,2020060022397
1020130103838,2020030035519
1020130103838,1020090133835
1020140008143,1020120059668
1020140008143,1020080097856
1020140008143,1020110001926
1020140008143,1020010075695
1020090134553,1020000070227
1020090134553,2019980000545
1020160074245,1020070098158
1020160074245,1020110056679
1020160074245,1020140056104
1020160074245,1020120115071
1020150076703,2019970010355
1020070036416,2019990000684
1020070036416,2020050004626
1020100058801,1020050076867
1020100058801,1020100057595
1020150086553,1020110041960
1020150086553,1020020072182
1020150086553,1020090056150
1020150086553,
1020130156852,1020110028167
1020130156852,1020070020396
1020130069043,1020110019770
1020070039673,1019960040099
1020070039673,1019980052381
1020070039673,2020010038802
1020070039673,2019970001338
1020070039673,2019970032101
1020070039673,1019990007395
1020130150813,2020060024124
1020130150813,2019960005716
1020110028271,1020030035553
1020110028271,2020000030717
1020120113190,1020110105870
1020120113190,1020040079676
1020120113190,2020060023006
1020070082632,1020020007301
1020070082632,1020070024854
1020070082632,1020020002412
1020070082632,2019880008728
1020070029827,1020020012800
1020070029827,1020030028366
1020070029827,1020030068508
1020070029827,2020010015811
1020060048154,1020030040227
1020090007610,1020030039203
1020090007610,2020020019204
1020090007610,1020020068642
1020060127190,1020010062833
1020060070439,1019990040610
1020190005759,1020150151121
1020190005759,1020120024369
1020190005759,1020110080122
1020220176450,1020170179468
1020220176450,1020190050255
1020220176450,2019920012333
1020130167292,1020000063537
1020130167292,1020060080183
1020160106743,1020130167727
1020150123839,2020080000320
1020150123839,1020130081569
1020120122153,2020010006177
1020120122153,1020020002473
1020120122153,1020080070802
1020160022988,1020080121578
1020160022988,1020070034938
1020160022988,2020060008007
1020160022988,1020070007062
1020070107581,1020020051713
1020070107581,1020040032583
1020070107581,1020040010946
1020070107581,1020050112490
1020060024528,1020020050272
1020060024528,2019990001085
1020040070825,2019950040893
1020040070825,2019960060681
1020040070825,2020030004791
1020130112918,1020120073547
1020130112918,2020060011510
1020130112918,1020090061955
1020130112918,1020090079334
1020190157289,1020107018984
1020190157289,1020170120974
1020180112476,1020140093157
1020180112476,1020080095803
1020180007625,1020050022394
1020180007625,1020150041152
1020190062720,1020170039752
1020190062720,1020060051156
1020190062720,1020170088350
1020100113397,1020070100056
1020100113397,1020090133835
1020100113397,1020010030849
1020130012054,1020080035916
1020130012054,2020060010828
1020150090914,2020060026310
1020150090914,1020020019924
1020140075168,1020130161264
1020140075168,1020110046513
1020090071739,1020020035364
1020210105109,1020090057353
1020210105109,1020110054739
1020210105109,1020150030601
1020210105109,1020080064677
1020130044621,1020120098862
1020130044621,1020060047443
1020130044621,1020070043115
1020170088425,2020120006740
1020170088425,1020100095065
1020170088425,1020090092059
1020170088425,2020080004421
1020170088425,1020110091202
1020170088425,1020090101717
1020170088425,2020080009390
1020190177733,1020140084349
1020190177733,1020100117831
1020190177733,2019860010606
1020150064040,1020050041199
1020150064040,1020100052598
1020150064040,1020130065625
1020150064040,1020097000143
1020150064040,1020120022357
1020150064040,1020080057098
1020160074251,1020150067896
1020160074251,1020140056104
1020160074251,1020080027721
1020160074251,1020090081022
1020180035936,1020130001229
1020130053213,2020060002399
1020070037772,1020040063369
1020070037772,1019990021638
1020070037772,2020060001625
1020140127524,1020100092155
1020120015876,1020070071230
1020120015876,1020070071230
1020120015876,1020040026062
1020120118303,1020110006698
1020120118303,1020090064810
1020090036422,1020060041553
1020090036422,1020060076400
1020090036422,1020070024668
1020070091778,1020050030339
1020070091778,2020050031471
1020070091778,1020070062340
1020070091778,1020040054865
1020070091778,2020060010641
1020070091778,2020020002556
1020070091778,1020040111653
1020070091778,2019980006851
1020070091778,1020040063781
1020070091778,2020010031066
1020070091778,2020040010876
1020070012057,1020050116667
1020070012057,2020040008652
1020070012057,1020030025393
1020070012057,2020020021843
1020230011038,1020100113397
1020230011038,1020200027548
1020230011038,1020210044462
1020230011038,2020120002448
1020190081369,1020160002939
1020190081369,1020150182805
1020190081369,1020070022783
1020190081369,1020170162563
1020160182542,1020150079009
1020160182542,1019950002747
1020190023491,1020100020358
1020190023491,1020170018588
1020190023491,2020050029154
1020190023491,2020060004588
1020190069106,1020180049309
1020190069106,1019990058040
1020190069106,2020050030711
1020160061253,1020100018426
1020160061253,1020120090504
1020160061253,2020030023116
1020160061253,1020140160616
1020160011883,2020000036429
1020160011883,1020140096407
1020160011883,1020140026572
1020180128081,1019990040223
1020180128081,1020140156866
1020180128081,1020070115777
1020180128081,1020080064719
1020180128081,1020130079797
1020180128081,1020160140186
1020070055400,1020050051728
1020070055400,2020010006203
1020180161139,1020070085655
1020180161139,1020030063652
1020180161139,1020150092629
1020130096144,2020030022520
1020130128217,2020080012778
1020130128217,1020080018918
1020130128217,1020000011874
1020200175713,1020100020659
1020200175713,1020177020327
1020110064290,2019940024373
1020110064290,2019930017726
1020110064290,2019960001917
1020150042424,1019960028484
1020150042424,1020080023644
1020150042424,2020000035349
1020150042424,2019980013785
1020130116003,2020040027932
1020130116003,1020100017271
1020130116003,1020060102964
1020150117052,1020040059537
1020150117052,1020040116261
1020150117052,1020150025172
1020150117052,1020090113204
1020070096179,1020060103929
1020070096179,2020040001035
1020070096179,2020020019865
1020070096179,1020010064030
1020170086937,1020130012914
1020170086937,1020090128617
1020170086937,2019990015708
1020170086937,1020140074859
1020170145498,1020100060829
1020170145498,1020120024312
1020170145498,1020160090341
1020170145498,1020130003695
1020170145498,1020100026623
1020170145498,
1020200066515,1020070075478
1020200066515,1020120006883
1020120065663,1020090021141
1020120065663,2020080001458
1020160165601,1020150048787
1020160165601,2020090005667
1020160165601,1020150032967
1020160165601,1020150112311
1020160165601,1020080089119
1020160165601,1020070110467
1020180031394,1020060015728
1020180031394,2020030011839
1020200156079,1020050030787
1020200156079,1020160134285
1020130120756,1020010087534
1020130120756,2020010029374
1020130120756,2019930012344
1020030046835,2019980013624
1020030046835,2019980020236
1020200093089,1020150014134
1020200093089,2020120004218
1020100018609,1019980048925
1020100018609,2020020010036
1020100018609,2020070012761
1020210067866,1020170148664
1020210067866,1020190084989
1020210067866,1020120113190
1020210067866,1020000010229
1020210067866,2020030018788
1020210067866,1020110006698
1020110071124,1020100113801
1020110071124,1020077003061
1020160000698,1020110022684
1020160000698,1020130046625
1020160000698,1019990037858
1020090076779,2019990028767
1020190173553,1020060070438
1020190173553,1020170112047
1020170115070,2020040033157
1020170115070,2020040025488
1020170115070,1020130000955
1020170115070,2020010034869
1020070058055,1020010086028
1020070058055,2020000018274
1020070058055,1020010007816
1020070058055,1020040081925
1020070058055,1020020049516
1020130109140,1019990058938
1020130109140,1020110054358
1020130109140,1020080096885
1020120070690,1020090073612
1020120070690,2020050005388
1020120070690,1020090016039
1020110105870,1019990009170
1020100000651,1020080041556
1020100000651,2020020034667
1020100000651,2020020008564
1020100000651,1020060003230
1020120127920,1020100047472
1020090115555,1020050052429
1020090115555,1020060005241
1020090115555,1020070040282
1020120074790,1020090049021
1020120074790,1020020038767
1020120074790,1020060040407
1020120074790,1019990016336
1020060125745,1020030037961
1020060125745,2019850014799
1020060125745,2019880016925
1020070069708,2020040006633
1020070069708,1020030040708
1020070069708,1020000052559
1020070069708,1020050087050
1020100027709,1020040081449
1020090062830,1019990010655
1020090062830,2019890006258
1020090062830,1019990009170
1020090062830,1020060133636
1020050070933,1020000017888
1020050070933,2019880016750
1020130017343,2020070007489
1020130017343,1020050022394
1020130017343,1020050031685
1020130017343,2020020001068
1020090121489,2019810008475
1020090121489,1020050074819
1020070077680,1020060072135
1020070077680,2019980004841
1020070031054,1020060080891
1020070031054,1020050086949
1020070031054,2020050030778
1020110079372,1020070025386
1020110079372,1020070041765
1020110079372,1020080072865
1020110079372,2020050028987
1020110001926,1020100049814
1020110001926,1019980016837
1020110001926,1020010034068
1020110001926,1020080016849
1020210018310,1020100076837
1020210018310,2020140007295
1020210018310,1020080066672
1020210018310,1020130072086
1020050009799,1019970006476
1020050009799,1019990057775
1020050009799,1020010058034
1020050009799,2019920023501
1020050009799,2019980021393
1020060067623,1020030030619
1020100128733,1020040057866
1020100128733,1020080082901
1020100128733,1020080058037
1020100128733,1020070096562
1020197026894,1020137025379
1020070087365,2020010037388
1020070087365,1020040110905
1020070087365,1020000063537
1020170143174,2020050032356
1020170143174,1020110068775
1020170143168,2020050032356
1020170143168,1020110068775
1020140152546,1020110078518
1020140152546,2020000020519
1020110049674,1020010031240
1020110049674,1020030069829
1020110049674,2019940023805
1020110049674,2020050005045
1020200185002,2019970005027
1020130024877,1020050126145
1020130024877,2020040000042
1020130024877,2020090002219
1020207020086,1020120139117
1020160087034,1020080077767
1020160087034,1020000042486
1020160087034,2020060002679
1020160087034,1020050111632
1020180001124,1020060030470
1020100071919,1020020041454
1020100071919,1020060114470
1020100071919,2019990030908
1020110095930,1019910021619
1020110095930,1019980014256
1020180090720,1020060030470
1020180090720,1020130144975
1020180090720,2020050024633
1020140081108,1020120089911
1020140081108,1020010053369
1020170091442,1020070020396
1020170091442,1020080097739
1020170091442,2020050036362
1020100095529,1020010074928
1020100095529,1020040057866
1020100095529,2020020003584
1020200131664,1020150130722
1020200131664,1020020002412
1020200131664,1020197010712
1020140142704,1020000036206
1020140142704,1020120005977
1020050061732,1019980058317
1020050061732,1020030005780
1020060025615,1020030050826
1020060025615,2020010035145
1020060025615,2020030014020
1020180101489,1020130041718
1020180101489,1020100121204
1020180101489,1020020012764
1020140045321,1020120016192
1020140045321,1020100009942
1020070105654,2020060015562
1020070105654,2020040012375
1020070105654,2020040034717
1020070105654,1020060035904
1020070105654,1020040056946
1020110040572,1020080089083
1020110040572,1020020035364
1020090036534,1020020009996
1020090036534,2020070000598
1020050134966,2019970041511
1020050134966,2019990001514
1020050134966,2019890005841
1020210149034,1020120081656
1020210149034,1020150170732
1020210149034,1020130003695
1020210149034,1020160090341
1020210149034,2020080000704
1020110082484,1020090048245
1020110082484,1020050115315
1020220065567,1020110001926
1020220065567,1020010087534
1020220065567,1020090056150
1020220065567,1020170000952
1020220065567,2020110011656
1020160081898,2019880015322
1020160081898,1020080133530
1020160081898,1020090098075
1020160081898,2020040030052
1020160081898,2020010000104
1020160081898,1020030039203
1020160081898,1020100104076
1020110139412,1020040065579
1020110139412,2020030017642
1020110139412,2019940008441
1020050134957,2020010001427
1020050134957,1020030072604
1020050134957,2019870007474
1020170180736,1020150036728
1020170180736,2020000014798
1020170180736,1020060043054
1020200035115,1020090021925
1020200035115,1020180035522
1020150127197,1020100023275
1020150127197,1020087030318
1020170010697,2019960002906
1020170010697,1020130062990
1020170010697,2019980010702
1020170010697,2019960001660
1020090110298,1020010006779
1020090110298,1020060030464
1020130093039,1020080066672
1020140056104,1020110128021
1020140056104,1020120024907
1020140056104,1020130079326
1020140056104,2020050030297
1020220068535,1020010037492
1020220068535,1020090010943
1020180148806,1020090094203
1020180148806,1020160104147
1020180148806,1020170049302
1020090133838,1020010059658
1020090133838,1020020028772
1020090133838,1020020060263
1020090133838,1020070135520
1020170149274,1020110019608
1020170149274,1020140108556
1020170149274,2019860001090
1020170149274,1020110008656
1020170149274,2019640000169
1020190084989,1020060031201
1020190084989,1020160104836
1020190084989,1020110011186
1020190084989,1020150142361
1020190084989,1020080060856
1020100087531,1020090011252
1020050087050,1020020004968
1020050087050,2020010037147
1020050087050,2019850007546
1020170111601,1020150134094
1020120149072,2020080015201
1020120149072,2020040003043
1020110124074,1020090011796
1020110124074,1019880008841
1020110124074,2020060019487
1020140090191,1020090121489
1020140090191,1020110012714
1020210077254,1020120081656
1020210077254,1020130003695
1020050050934,1020020020813
1020050050934,2019920011807
1020150073250,1020120120019
1020150073250,2019950014581
1020150073250,1020090090099
1020150073250,1020030040227
1020150073250,2020100009808
1020150073250,1019980041219
1020080101824,1019890016140
1020080101824,1020020052809
1020080101824,2019990021440
1020080101824,2019870009325
1020160072961,1020090089450
